,product_id,product_category,care_label,product_main_category,product_sub_category,updated_care_label,color,component,weight
432,#6051,pants,"main: 47% cotton, 53% polyester, 237 g/m2. contrast: 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement: 100% polyester, 250 g/m2.
colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",,contrast,250.0
433,#6051,pants,"main: 47% cotton, 53% polyester, 237 g/m2. contrast: 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement: 100% polyester, 250 g/m2.
colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,100% polyester,,reinforcement,250.0
434,#6051,pants,"main: 47% cotton, 53% polyester, 237 g/m2. contrast: 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement: 100% polyester, 250 g/m2.
colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,61% polyester 39% sorona polyester,0904,main,252.0
435,#6051,pants,"main: 47% cotton, 53% polyester, 237 g/m2. contrast: 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement: 100% polyester, 250 g/m2.
colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",0904,contrast,250.0
436,#6051,pants,"main: 47% cotton, 53% polyester, 237 g/m2. contrast: 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement: 100% polyester, 250 g/m2.
colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,"53% solution dyed cordurapolyamide, 47% solution dyed cordura polyester",0904,reinforcement,283.0
437,#6051,pants,"main: 47% cotton, 53% polyester, 237 g/m2. contrast: 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement: 100% polyester, 250 g/m2.
colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 53% solution dyed cordura®polyamide, 47% solution dyed cordura® polyester, 283 g/m². reinforcement: 100% polyamide cordura®, 205 g/m²",pants,,100% polyamide cordura,0904,reinforcement,205.0
438,#6060,pants,"main: 55% protal® fr, 44% cotton, 1% antistatic, 275 g/m².
reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"55% protal fr, 44% cotton, 1% antistatic",,main,275.0
439,#6060,pants,"main: 55% protal® fr, 44% cotton, 1% antistatic, 275 g/m².
reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
440,#6062,workwear/coverall,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2",workwear,coverall,"31% polyester, 28% modacrylic, 20% aramid kermel, 20% cv fr, 1% antistatic",,main,320.0
441,#6062,workwear/coverall,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2",workwear,coverall,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
442,#6063,pants,"main: 55% protal fr, 44% cotton, 1% antistatic, 275 g/m². reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m²
",pants,,"55% protal fr, 44% cotton, 1% antistatic",,main,275.0
443,#6063,pants,"main: 55% protal fr, 44% cotton, 1% antistatic, 275 g/m². reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m²
",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
444,#6064,pants,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.",pants,,"31% polyester, 28% modacrylic, 20% aramid kermel, 20% cv fr, 1% antistatic",,main,320.0
445,#6064,pants,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,270.0
446,#6065,pants,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 545 g/m2.",pants,,"31% polyester, 28% modacrylic, 20% aramid kermel, 20% cv fr, 1% antistatic",,main,320.0
447,#6065,pants,"main: 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement: 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 545 g/m2.",pants,,"39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic",,reinforcement,545.0
448,#6073,workwear/coverall,"cooltwill, 65% polyester, 35% cotton, 200 g/m². ",workwear,coverall,"cooltwill, 65% polyester, 35% cotton",,main,200.0
449,#6100,pants/shorts,"65% polyester, 35% cotton, 260g/m2.",pants,shorts,"65% polyester, 35% cotton",,main,260.0
450,#6108,pants/shorts,"main: 84% polyamide 16% elastane, 193 g/m2. contrast: 88% polyamide, 12% elastane, 275 g/m2. reinforcement: 100% polyamide cordura®, 205 g/m2.",pants,shorts,84% polyamide 16% elastane,,main,193.0
451,#6108,pants/shorts,"main: 84% polyamide 16% elastane, 193 g/m2. contrast: 88% polyamide, 12% elastane, 275 g/m2. reinforcement: 100% polyamide cordura®, 205 g/m2.",pants,shorts,"88% polyamide, 12% elastane",,contrast,275.0
452,#6108,pants/shorts,"main: 84% polyamide 16% elastane, 193 g/m2. contrast: 88% polyamide, 12% elastane, 275 g/m2. reinforcement: 100% polyamide cordura®, 205 g/m2.",pants,shorts,100% polyamide cordura,,reinforcement,205.0
453,#6110,pants/shorts,"main: 45% polyester, 30% 37.5® polyester, 25% cotton, 202 g/m2. ",pants,shorts,"45% polyester, 30% 37.5 polyester, 25% cotton",,main,202.0
454,#6112,pants/shorts,"main: 45% polyester, 30% 37.5® polyester, 25% cotton, 202 g/m2.",pants,shorts,"45% polyester, 30% 37.5 polyester, 25% cotton",,main,202.0
455,#6131,pants/shorts,"main: 100% polyester, 200 g/m². 
reinforcement: 100% cordura®-polyamide.",pants,shorts,100% polyester,,main,200.0
456,#6131,pants/shorts,"main: 100% polyester, 200 g/m². 
reinforcement: 100% cordura®-polyamide.",pants,shorts,100% cordura-polyamide,,reinforcement,
457,#6132,pants/shorts,"main: 100% polyester, 200 g/m². 
reinforcement: 100% cordura®-polyamide.",pants,shorts,100% polyester,,main,200.0
458,#6132,pants/shorts,"main: 100% polyester, 200 g/m². 
reinforcement: 100% cordura®-polyamide.",pants,shorts,100% cordura-polyamide,,reinforcement,
459,#6134,pants,"main: 100% polyester, 200 g/m².
reinforcement: 100% cordura®-polyamide.",pants,,100% polyester,,main,200.0
460,#6134,pants,"main: 100% polyester, 200 g/m².
reinforcement: 100% cordura®-polyamide.",pants,,100% cordura-polyamide,,reinforcement,
461,#6135,pants/shorts,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,shorts,"61% polyester, 39% sorona polyester",,main,260.0
462,#6135,pants/shorts,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,shorts,100% polyamide cordura,,reinforcement,205.0
463,#6135,pants/shorts,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,shorts,"53% solution dyed cordura polyamide, 47% cordura solution dyed polyester",,reinforcement,283.0
464,#6136,pants/shorts,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m².",pants,shorts,"61% polyester, 39% sorona polyester",,main,260.0
465,#6136,pants/shorts,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m².",pants,shorts,100% polyamide cordura,,reinforcement,205.0
466,#6138,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,,"61% polyester, 39% sorona polyester",,main,260.0
467,#6138,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,,100% polyamide cordura,,reinforcement,205.0
468,#6138,pants,"main: 61% polyester, 39% sorona® polyester, 260 g/m².  reinforcement: 100% polyamide cordura®, 205 g/m². reinforcement: 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m²",pants,,"53% solution dyed cordura polyamide, 47% cordura solution dyed polyester",,reinforcement,283.0
469,#6140,pants/shorts,"main: 73% polyamide, 20% polyurethane, 7% elastane schoeller®, 220 g/m². contrast: 84% polyamide, 16% elastane, 298 g/m².",pants,shorts,"73% polyamide, 20% polyurethane, 7% elastane schoeller",,main,220.0
470,#6140,pants/shorts,"main: 73% polyamide, 20% polyurethane, 7% elastane schoeller®, 220 g/m². contrast: 84% polyamide, 16% elastane, 298 g/m².",pants,shorts,"84% polyamide, 16% elastane",,contrast,298.0
471,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,"47% cotton, 53% polyester",,main,251.0
472,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,"91,5% polyamide, 8.5% elastane",,contrast,250.0
473,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,100% cordura polyester,,reinforcement,320.0
474,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,100% cordurapolyamide,,reinforcement,205.0
475,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,61% polyester 39% sorona polyester,0904,main,252.0
476,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,"91.5% polyamide, 8.5% elastane",0904,contrast,250.0
477,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,"reinforcement 1: 53% polyamide cordura, 47% cordurapolyester",0904,main,283.0
478,#6141,pants/shorts,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,shorts,100% cordurapolyamide,0904,reinforcement,205.0
479,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,"47% cotton, 53% polyester",,main,251.0
480,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,"91,5% polyamide, 8.5% elastane",,contrast,250.0
481,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,100% cordura polyester,,reinforcement,320.0
482,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,100% cordurapolyamide,,reinforcement,205.0
483,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,61% polyester 39% sorona polyester,0904,main,252.0
484,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,"91.5% polyamide, 8.5% elastane",0904,contrast,250.0
485,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,"reinforcement 1: 53% polyamide cordura, 47% cordurapolyester",0904,main,283.0
486,#6142,pants,"main: 47% cotton, 53% polyester, 251 g/m². contrast: 91,5% polyamide, 8.5% elastane, 250 g/m². reinforcement: 100% cordura® polyester, 320 g/m². reinforcement: 100% cordura®polyamide, 205 g/m².   colour 0904; main: 61% polyester 39% sorona® polyester, 252 g/m². contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². reinforcement 1: 53% polyamide cordura®, 47% cordura®polyester, 283 g/m². reinforcement: 100% cordura®polyamide, 205 g/m²",pants,,100% cordurapolyamide,0904,reinforcement,205.0
